User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Days_of_membership,Number_of_Comments_in_public_forum,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Friends_ID_list,Risk,Time_spent_chatting
34637,male,33.7,B,Non_Verified,Heterosexual,Dominant,Nobody,0.0,748.0,873.0,0.0,0.0,0.0,0.0,,2,0
34639,male,39.9,B,Non_Verified,Heterosexual,Switch,Nobody,0.0,748.0,873.0,0.0,0.0,0.0,0.0,,2,0
3464,male,40.2,L,Non_Verified,Heterosexual,Submisive,Nobody,0.0,2069.0,2194.0,0.0,0.0,0.0,0.0,,2,0
34640,male,35.5,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,748.0,873.0,0.0,0.0,0.0,0.0,,2,0
34642,female,24.7,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,26.0,872.0,0.0,0.0,0.0,0.0,,2,0
34643,male,32.1,H,Non_Verified,Heterosexual,Dominant,Nobody,15.0,648.0,872.0,0.0,0.0,0.0,0.0,,2,1
34645,male,26.4,G,Non_Verified,Heterosexual,Dominant,Nobody,0.0,747.0,872.0,0.0,0.0,0.0,0.0,,2,0
34646,male,35.2,B,Non_Verified,bicurious,Submisive,Men_and_Women,0.0,739.0,872.0,0.0,1.0,0.0,0.0,,2,0
34647,male,27.8,A,Non_Verified,bisexual,Submisive,Men_and_Women,0.0,741.0,872.0,0.0,0.0,0.0,0.0,,2,0
34648,male,28.0,C,Non_Verified,bisexual,Submisive,Nobody,0.0,747.0,872.0,0.0,0.0,0.0,0.0,,2,0
3465,male,36.2,A,Non_Verified,Homosexual,Switch,Nobody,0.0,2066.0,2194.0,0.0,0.0,0.0,0.0,,2,0
34653,female,33.8,B,Non_Verified,bisexual,Submisive,Nobody,0.0,677.0,872.0,0.0,0.0,0.0,0.0,,2,56
34654,male,32.0,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,747.0,872.0,0.0,0.0,0.0,0.0,,2,0
34656,female,24.6,A,Non_Verified,Homosexual,Switch,Women,0.0,735.0,872.0,0.0,0.0,0.0,0.0,,2,0
34658,male,45.7,O,Non_Verified,bicurious,Submisive,Nobody,0.0,736.0,872.0,0.0,0.0,0.0,0.0,,2,0
34659,male,39.4,N,Non_Verified,Heterosexual,Dominant,Women,0.0,746.0,871.0,0.0,0.0,0.0,0.0,,2,0
3466,female,36.1,A,Non_Verified,bisexual,Switch,Nobody,0.0,2068.0,2194.0,0.0,0.0,0.0,0.0,,2,0
34661,female,31.9,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,728.0,871.0,0.0,0.0,0.0,0.0,,2,0
34663,male,37.2,J,Non_Verified,bisexual,Switch,Men_and_Women,15.0,113.0,871.0,0.0,0.0,0.0,0.0,,2,0
34664,male,41.5,A,Non_Verified,bicurious,Submisive,Nobody,0.0,746.0,871.0,0.0,0.0,0.0,0.0,,2,0
34666,male,45.7,B,Non_Verified,Heterosexual,Dominant,Nobody,0.0,735.0,871.0,0.0,0.0,0.0,0.0,,2,0
34667,male,43.1,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,287.0,871.0,0.0,0.0,0.0,0.0,,2,7
34668,male,32.1,A,Non_Verified,Heterosexual,Submisive,Nobody,4.0,554.0,871.0,4.0,0.0,0.0,0.0,,2,0
3467,male,45.7,N,Non_Verified,bisexual,Submisive,Nobody,103.0,1.0,2193.0,44.0,0.0,0.0,0.0,,2,20
34670,male,37.1,K,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0.0,743.0,871.0,0.0,0.0,1.0,0.0,,2,0
34671,male,22.3,E,Non_Verified,Heterosexual,Dominant,Women,0.0,1.0,871.0,0.0,0.0,0.0,0.0,"35123,31646",2,0
34672,female,28.5,A,Non_Verified,Heterosexual,Dominant,Men,0.0,679.0,871.0,0.0,0.0,0.0,0.0,"15608,9752",2,0
34674,male,36.0,M,Non_Verified,Heterosexual,Switch,Women,0.0,745.0,870.0,0.0,0.0,0.0,0.0,,2,0
34675,female,56.2,K,Non_Verified,bicurious,Switch,Nobody,0.0,745.0,870.0,0.0,0.0,0.0,0.0,,2,0
34679,female,33.0,J,Non_Verified,bicurious,Submisive,Nobody,15.0,640.0,870.0,0.0,0.0,0.0,0.0,,2,0
3468,male,29.2,G,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1938.0,2193.0,0.0,0.0,0.0,0.0,,2,0
34681,male,28.1,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,745.0,870.0,0.0,0.0,0.0,0.0,,2,0
34686,male,34.3,A,Non_Verified,Heterosexual,Dominant,Women,0.0,12.0,869.0,0.0,0.0,0.0,0.0,,2,0
3469,male,43.7,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,2068.0,2193.0,0.0,0.0,0.0,0.0,,2,0
34690,male,42.9,A,Non_Verified,Homosexual,Dominant,Men,15.0,662.0,869.0,0.0,0.0,0.0,0.0,,2,0
34691,male,36.4,B,Non_Verified,bicurious,Submisive,Nobody,15.0,657.0,869.0,0.0,1.0,0.0,0.0,,2,0
34692,female,34.2,N,Non_Verified,Heterosexual,Switch,Nobody,0.0,552.0,869.0,0.0,0.0,0.0,0.0,"22190,19043",2,28
34694,male,50.6,L,Non_Verified,Heterosexual,Dominant,Nobody,0.0,744.0,869.0,0.0,0.0,0.0,0.0,,2,0
34695,male,46.9,E,Non_Verified,Heterosexual,Dominant,Nobody,0.0,744.0,869.0,0.0,0.0,0.0,0.0,,2,0
34698,male,22.0,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,35.0,868.0,0.0,0.0,0.0,0.0,,2,0
3470,male,33.3,H,Non_Verified,bisexual,Switch,Nobody,0.0,1675.0,2193.0,0.0,0.0,0.0,0.0,,2,0
34702,male,35.8,F,Non_Verified,Heterosexual,Dominant,Nobody,0.0,743.0,868.0,0.0,0.0,0.0,0.0,,2,0
34703,female,21.5,H,Non_Verified,bicurious,Submisive,Nobody,0.0,743.0,868.0,0.0,0.0,0.0,0.0,,2,0
34704,female,41.9,A,Non_Verified,bicurious,Submisive,Nobody,0.0,732.0,867.0,0.0,0.0,0.0,0.0,,2,0
34707,female,47.7,L,Non_Verified,Heterosexual,Submisive,,0.0,353.0,867.0,0.0,0.0,0.0,0.0,6163,2,0
34709,male,36.9,A,Non_Verified,bisexual,Dominant,Nobody,0.0,738.0,867.0,0.0,0.0,0.0,0.0,,2,0
3471,male,27.9,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,1968.0,2192.0,0.0,0.0,0.0,0.0,,2,0
34710,male,35.2,B,Non_Verified,Homosexual,Submisive,Men,15.0,691.0,867.0,0.0,0.0,0.0,0.0,,2,0
34711,male,20.9,B,Non_Verified,Heterosexual,Submisive,Nobody,15.0,742.0,867.0,0.0,0.0,0.0,0.0,,2,0
34713,male,28.6,C,Non_Verified,Heterosexual,Submisive,Women,20.0,10.0,867.0,1.0,0.0,1.0,1.0,"34103,17014,29161,31150,26116",2,11
34715,male,27.4,B,Verified,Heterosexual,Switch,Nobody_but_maybe,115.0,3.0,867.0,0.0,0.0,0.0,7.0,"1320,5245,39132,47978,42489",2,1447
34717,male,29.7,C,Non_Verified,bisexual,Submisive,Nobody,0.0,742.0,867.0,0.0,0.0,0.0,0.0,,2,0
34719,male,47.2,H,Non_Verified,Heterosexual,Dominant,Nobody,0.0,742.0,867.0,0.0,0.0,0.0,0.0,,2,0
3472,male,27.6,L,Non_Verified,bisexual,Submisive,Nobody,0.0,144.0,2192.0,0.0,0.0,0.0,0.0,,2,0
34720,male,50.3,A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0.0,38.0,867.0,0.0,0.0,1.0,0.0,,2,25
34721,male,32.3,G,Non_Verified,bicurious,Dominant,Nobody,0.0,742.0,867.0,0.0,0.0,0.0,0.0,,2,0
34722,male,22.2,K,Non_Verified,Heterosexual,Submisive,Nobody,0.0,742.0,867.0,0.0,0.0,0.0,0.0,,2,0
34723,female,41.6,O,Non_Verified,Heterosexual,Dominant,Nobody,0.0,740.0,866.0,0.0,0.0,0.0,0.0,,2,0
34724,male,46.4,H,Non_Verified,Heterosexual,Dominant,Women,20.0,1.0,866.0,6.0,0.0,1.0,0.0,,2,28
34726,male,50.5,D,Non_Verified,bicurious,Switch,Women,0.0,741.0,866.0,0.0,0.0,0.0,0.0,,2,0
34727,male,44.0,E,Non_Verified,Heterosexual,Switch,Nobody,0.0,489.0,866.0,0.0,0.0,0.0,0.0,,2,0
34729,male,40.5,B,Non_Verified,Heterosexual,Dominant,Nobody,15.0,15.0,866.0,0.0,1.0,0.0,0.0,47145,2,19
3473,male,37.9,B,Non_Verified,Heterosexual,Dominant,Nobody,-60.0,95.0,2192.0,0.0,0.0,0.0,0.0,,2,0
34731,male,22.2,K,Non_Verified,bisexual,Dominant,Nobody,0.0,13.0,866.0,0.0,0.0,0.0,0.0,,2,0
34732,male,26.7,J,Non_Verified,Heterosexual,Switch,Nobody,0.0,741.0,866.0,0.0,0.0,0.0,0.0,,2,0
34733,female,29.5,A,Non_Verified,bicurious,Submisive,Nobody,0.0,714.0,866.0,0.0,0.0,0.0,0.0,31798,2,0
34734,male,20.3,B,Non_Verified,Heterosexual,Dominant,Women,0.0,741.0,866.0,0.0,0.0,0.0,0.0,,2,0
34735,male,47.1,A,Non_Verified,bicurious,Switch,Nobody,0.0,732.0,866.0,0.0,0.0,0.0,0.0,,2,0
34736,male,23.4,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,727.0,866.0,1.0,0.0,0.0,0.0,,2,0
34737,male,45.0,H,Non_Verified,Heterosexual,Dominant,Nobody,0.0,691.0,865.0,0.0,0.0,0.0,0.0,,2,0
34739,male,45.1,M,Non_Verified,Heterosexual,Dominant,Nobody,0.0,731.0,865.0,0.0,0.0,0.0,0.0,,2,0
34742,male,39.0,L,Non_Verified,Heterosexual,Dominant,Nobody,0.0,689.0,865.0,0.0,0.0,0.0,0.0,,2,0
34743,female,30.1,B,Non_Verified,Heterosexual,Switch,Nobody,0.0,738.0,865.0,0.0,0.0,0.0,0.0,,2,0
34744,male,37.9,C,Non_Verified,Heterosexual,Submisive,Nobody,0.0,740.0,865.0,0.0,0.0,0.0,0.0,,2,0
34745,male,28.9,B,Non_Verified,Heterosexual,Switch,Women,35.0,32.0,865.0,0.0,1.0,0.0,1.0,,2,0
34746,male,34.0,H,Non_Verified,Heterosexual,Dominant,Nobody,0.0,676.0,865.0,0.0,0.0,0.0,0.0,,2,0
34747,male,27.9,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,740.0,865.0,0.0,0.0,0.0,0.0,,2,0
34748,male,33.9,G,Non_Verified,Heterosexual,Dominant,Nobody,0.0,740.0,865.0,0.0,0.0,0.0,0.0,,2,0
3475,female,34.0,L,Non_Verified,bisexual,Submisive,Nobody,135.0,228.0,2191.0,73.0,1.0,0.0,7.0,"9367,5718,4961",2,33
34751,male,34.0,D,Non_Verified,Heterosexual,Dominant,Nobody,0.0,731.0,865.0,0.0,0.0,0.0,0.0,,2,8
34756,male,26.9,G,Non_Verified,Heterosexual,Submisive,Nobody,0.0,740.0,865.0,0.0,0.0,0.0,0.0,,2,0
34758,male,41.9,D,Non_Verified,Heterosexual,Dominant,Women,15.0,1.0,865.0,0.0,2.0,0.0,0.0,,2,2
34760,male,31.3,C,Non_Verified,Heterosexual,Switch,Nobody,0.0,50.0,865.0,0.0,0.0,0.0,0.0,,2,0
34761,female,33.3,B,Non_Verified,Heterosexual,Submisive,Nobody,15.0,675.0,865.0,0.0,1.0,0.0,0.0,,2,0
34762,female,47.0,L,Non_Verified,Heterosexual,Submisive,Nobody,0.0,317.0,865.0,0.0,0.0,0.0,0.0,,2,0
34763,male,42.3,F,Non_Verified,Heterosexual,Switch,Nobody,0.0,737.0,865.0,0.0,0.0,0.0,0.0,,2,1
34764,male,28.8,G,Non_Verified,Heterosexual,Dominant,Nobody,0.0,176.0,864.0,0.0,0.0,0.0,0.0,,2,0
34765,male,45.2,O,Non_Verified,Heterosexual,Dominant,Women,0.0,2.0,864.0,0.0,1.0,0.0,0.0,,2,120
34766,male,36.8,M,Non_Verified,Heterosexual,Dominant,Nobody,0.0,739.0,864.0,0.0,0.0,0.0,0.0,,2,0
34767,female,45.9,A,Non_Verified,bicurious,Submisive,Nobody,0.0,739.0,864.0,0.0,0.0,0.0,0.0,,2,0
34768,female,32.8,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,698.0,864.0,0.0,0.0,0.0,0.0,,2,0
34769,female,36.9,A,Non_Verified,bicurious,Dominant,Nobody,15.0,738.0,864.0,0.0,1.0,0.0,0.0,,2,0
3477,male,40.0,H,Non_Verified,bisexual,Switch,Nobody,0.0,2066.0,2191.0,0.0,0.0,0.0,0.0,,2,0
34771,male,54.6,M,Non_Verified,Heterosexual,Dominant,Nobody,0.0,738.0,863.0,0.0,0.0,0.0,0.0,,2,0
34772,female,41.7,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,738.0,863.0,0.0,0.0,0.0,0.0,,2,0
34774,male,26.3,F,Non_Verified,Heterosexual,Dominant,Nobody,0.0,738.0,863.0,0.0,0.0,0.0,0.0,,2,0
34775,female,23.7,A,Non_Verified,bisexual,Submisive,Nobody,0.0,582.0,863.0,0.0,0.0,0.0,0.0,,2,0
34776,male,33.2,A,Non_Verified,Heterosexual,Dominant,,0.0,569.0,863.0,0.0,0.0,0.0,0.0,,2,83
34777,male,45.1,G,Non_Verified,Heterosexual,Dominant,Women,15.0,596.0,863.0,0.0,0.0,0.0,0.0,,2,137
34778,female,33.6,A,Non_Verified,bicurious,Submisive,Nobody_but_maybe,-30.0,3.0,863.0,0.0,0.0,0.0,0.0,44666,2,0
34779,male,20.6,A,Non_Verified,Homosexual,Submisive,Nobody,15.0,126.0,863.0,0.0,1.0,0.0,0.0,,2,0
3478,female,51.8,A,Non_Verified,Heterosexual,Switch,Nobody,0.0,2066.0,2191.0,0.0,0.0,0.0,0.0,,2,0
34780,male,27.1,A,Non_Verified,Heterosexual,Switch,Nobody,30.0,4.0,863.0,0.0,1.0,0.0,6.0,,2,0
34781,male,27.0,H,Non_Verified,Heterosexual,Switch,Nobody,0.0,737.0,862.0,0.0,0.0,0.0,0.0,,2,0
34782,female,21.6,A,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0.0,53.0,862.0,0.0,0.0,0.0,0.0,"21833,44100,4690,43116",2,0
34783,female,37.8,A,Non_Verified,bisexual,Submisive,Men,0.0,735.0,862.0,0.0,0.0,0.0,0.0,3538,2,3
34785,male,27.1,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,737.0,862.0,0.0,0.0,0.0,0.0,,2,0
34786,female,24.7,A,Non_Verified,bisexual,Switch,,0.0,733.0,862.0,0.0,0.0,0.0,0.0,,2,0
34787,male,34.5,J,Non_Verified,Heterosexual,Switch,Nobody,0.0,737.0,862.0,0.0,0.0,0.0,0.0,,2,0
34788,female,31.8,D,Non_Verified,bicurious,Submisive,Nobody,10.0,330.0,862.0,0.0,0.0,0.0,2.0,"39019,3302",2,5
34789,male,22.6,A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0.0,529.0,862.0,0.0,0.0,0.0,0.0,,2,0
3479,male,40.9,D,Non_Verified,Heterosexual,Dominant,Nobody,0.0,2060.0,2191.0,0.0,0.0,0.0,0.0,,2,0
34790,female,40.1,L,Non_Verified,Heterosexual,Switch,Nobody,0.0,737.0,862.0,0.0,0.0,0.0,0.0,,2,0
34791,male,31.2,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,737.0,862.0,0.0,0.0,0.0,0.0,,2,0
34793,male,28.4,A,Non_Verified,Homosexual,Submisive,Men,18.0,130.0,862.0,3.0,1.0,0.0,0.0,9312,2,0
34797,male,33.8,A,Non_Verified,Heterosexual,Dominant,Nobody,15.0,482.0,861.0,0.0,0.0,0.0,0.0,,2,0
34801,male,33.1,C,Non_Verified,Heterosexual,Dominant,Nobody,0.0,736.0,861.0,0.0,0.0,0.0,0.0,,2,0
34805,male,22.8,L,Non_Verified,Heterosexual,Submisive,Nobody,0.0,736.0,861.0,0.0,0.0,0.0,0.0,,2,0
34806,male,28.3,L,Non_Verified,Heterosexual,Submisive,Women,0.0,496.0,861.0,0.0,0.0,0.0,0.0,,2,0
34807,male,27.5,G,Non_Verified,Heterosexual,Dominant,Women,0.0,647.0,860.0,0.0,1.0,0.0,0.0,,2,2
34808,male,39.9,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,268.0,860.0,0.0,0.0,0.0,0.0,,2,0
34809,male,30.5,G,Non_Verified,bisexual,Submisive,Men,15.0,3.0,860.0,0.0,1.0,0.0,0.0,,2,0
3481,male,37.1,B,Non_Verified,Homosexual,Submisive,Nobody,0.0,2065.0,2190.0,0.0,0.0,0.0,0.0,,2,0
34810,male,20.6,K,Non_Verified,Heterosexual,Switch,,0.0,133.0,860.0,0.0,0.0,0.0,0.0,,2,0
34812,male,23.0,M,Non_Verified,Homosexual,Submisive,Nobody,0.0,104.0,860.0,0.0,0.0,0.0,0.0,,2,0
34814,male,30.4,O,Non_Verified,Heterosexual,Submisive,Women,0.0,668.0,860.0,0.0,0.0,0.0,0.0,,2,0
34816,male,52.1,B,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0.0,639.0,860.0,0.0,0.0,0.0,0.0,,2,0
34817,male,25.3,O,Non_Verified,bicurious,Submisive,Nobody_but_maybe,0.0,734.0,859.0,0.0,0.0,0.0,0.0,,2,0
34819,male,37.2,L,Non_Verified,Heterosexual,Dominant,Women,0.0,1.0,859.0,0.0,0.0,0.0,0.0,,2,0
3482,male,37.0,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,2062.0,2190.0,0.0,0.0,0.0,0.0,,2,0
34820,male,49.8,L,Non_Verified,Heterosexual,Dominant,Women,207.0,26.0,859.0,27.0,0.0,0.0,79.0,,2,8
34821,male,31.1,A,Non_Verified,bicurious,Submisive,Nobody,20.0,102.0,859.0,0.0,0.0,0.0,1.0,,2,0
34822,female,28.2,A,Non_Verified,Homosexual,Submisive,Nobody,0.0,709.0,859.0,0.0,0.0,0.0,0.0,,2,0
34824,female,24.5,A,Non_Verified,bisexual,Submisive,Nobody,0.0,691.0,859.0,0.0,0.0,0.0,0.0,,2,0
34825,female,36.3,A,Non_Verified,bisexual,Dominant,Nobody,0.0,536.0,859.0,0.0,0.0,0.0,0.0,,2,0
34827,male,31.7,B,Non_Verified,Heterosexual,Dominant,Nobody,0.0,322.0,859.0,0.0,0.0,0.0,0.0,,2,0
34828,male,40.1,E,Non_Verified,Heterosexual,Submisive,Women,15.0,130.0,859.0,0.0,1.0,0.0,0.0,,2,0
34829,male,31.7,B,Non_Verified,Heterosexual,Dominant,Women,15.0,2.0,859.0,0.0,0.0,0.0,0.0,,2,0
3483,female,29.4,K,Non_Verified,bisexual,Switch,Nobody,0.0,2065.0,2190.0,0.0,0.0,0.0,0.0,,2,0
34830,male,48.1,G,Non_Verified,Homosexual,Submisive,Men,-85.0,265.0,859.0,0.0,5.0,0.0,1.0,19152,2,0
34832,male,36.5,F,Non_Verified,Heterosexual,Switch,Nobody,0.0,734.0,859.0,0.0,0.0,0.0,0.0,,2,0
34833,female,21.9,E,Non_Verified,Heterosexual,Submisive,Nobody,0.0,512.0,859.0,0.0,0.0,0.0,0.0,,2,0
34837,male,30.1,L,Non_Verified,Heterosexual,Dominant,Nobody,0.0,69.0,858.0,0.0,0.0,0.0,0.0,,2,0
34839,male,32.0,L,Non_Verified,Heterosexual,Dominant,Nobody,0.0,729.0,858.0,0.0,0.0,0.0,0.0,,2,0
3484,male,44.0,A,Non_Verified,Heterosexual,Dominant,,0.0,13.0,2190.0,0.0,1.0,0.0,18.0,28440,2,2655
34840,male,35.9,O,Non_Verified,Heterosexual,Dominant,,0.0,726.0,858.0,0.0,0.0,0.0,0.0,,2,0
34842,male,37.0,A,Non_Verified,Heterosexual,Submisive,Women,0.0,523.0,858.0,0.0,0.0,0.0,0.0,"2460,35121",2,42
34843,female,24.6,A,Non_Verified,bisexual,Switch,Nobody,0.0,733.0,858.0,0.0,0.0,0.0,0.0,,2,0
34846,female,27.9,C,Non_Verified,Heterosexual,Dominant,Nobody,0.0,733.0,858.0,0.0,0.0,0.0,0.0,,2,0
34847,female,35.1,A,Non_Verified,bisexual,Dominant,Nobody,19.0,10.0,858.0,4.0,0.0,0.0,0.0,"2460,30990",2,0
34849,female,28.0,C,Non_Verified,Heterosexual,Dominant,,0.0,718.0,858.0,0.0,0.0,0.0,0.0,,2,0
3485,male,59.7,M,Non_Verified,Heterosexual,Dominant,Nobody,0.0,2065.0,2190.0,0.0,0.0,0.0,0.0,,2,0
34853,female,21.7,A,Non_Verified,Heterosexual,Dominant,Nobody,0.0,733.0,858.0,0.0,0.0,0.0,0.0,,2,0
34854,male,33.1,A,Non_Verified,Heterosexual,Switch,Women,5.0,7.0,858.0,0.0,0.0,0.0,1.0,,2,0
34855,male,42.0,A,Non_Verified,Heterosexual,Submisive,Women,0.0,225.0,858.0,0.0,0.0,0.0,0.0,,2,11
34857,male,40.6,A,Non_Verified,Heterosexual,Dominant,Nobody,-20.0,689.0,857.0,0.0,0.0,0.0,0.0,,2,0
34858,male,42.8,L,Non_Verified,bisexual,Submisive,Nobody,0.0,732.0,857.0,0.0,0.0,0.0,0.0,,2,0
3486,male,37.2,B,Non_Verified,Heterosexual,Dominant,Women,0.0,1400.0,2189.0,1.0,0.0,0.0,0.0,,2,433
34860,female,34.1,M,Non_Verified,bicurious,Submisive,,0.0,237.0,857.0,0.0,1.0,0.0,0.0,28628,2,19
34861,male,24.5,C,Non_Verified,Heterosexual,Dominant,Nobody,,730.0,857.0,0.0,0.0,0.0,0.0,,2,0
34869,male,40.5,B,Non_Verified,Heterosexual,Submisive,Nobody,0.0,732.0,857.0,0.0,0.0,0.0,0.0,,2,0
3487,male,28.5,F,Non_Verified,Heterosexual,Dominant,Nobody,0.0,2063.0,2188.0,0.0,1.0,0.0,0.0,,2,0
34873,female,23.2,B,Non_Verified,bicurious,Submisive,Nobody,0.0,723.0,857.0,0.0,0.0,0.0,0.0,,2,0
34874,female,25.3,F,Non_Verified,bicurious,Submisive,Nobody,0.0,700.0,857.0,0.0,0.0,0.0,0.0,,2,0
34877,male,25.6,A,Non_Verified,Heterosexual,Dominant,Nobody,-20.0,280.0,856.0,0.0,0.0,0.0,0.0,,2,14
34878,female,37.2,K,Non_Verified,bisexual,Submisive,Nobody,0.0,730.0,856.0,0.0,0.0,0.0,0.0,,2,0
34879,male,44.8,H,Non_Verified,bisexual,Switch,Nobody,0.0,626.0,856.0,0.0,0.0,0.0,0.0,,2,0
3488,male,53.6,B,Non_Verified,bisexual,Dominant,Nobody,0.0,1580.0,2188.0,0.0,0.0,0.0,0.0,,2,0
34880,male,34.4,B,Non_Verified,Heterosexual,Submisive,Nobody,0.0,707.0,856.0,0.0,0.0,0.0,0.0,,2,0
34884,female,25.3,B,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0.0,730.0,856.0,0.0,0.0,0.0,0.0,,2,0
3489,male,41.9,A,Non_Verified,Heterosexual,Dominant,Women,65.0,140.0,2188.0,2.0,0.0,0.0,0.0,,2,28
34894,female,41.6,B,Non_Verified,Heterosexual,Submisive,Men,5.0,298.0,855.0,0.0,1.0,0.0,1.0,"13150,27712",2,375
34895,male,42.9,C,Non_Verified,bisexual,Submisive,Nobody,0.0,306.0,855.0,0.0,0.0,0.0,0.0,,2,0
34896,female,24.8,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,729.0,855.0,0.0,0.0,0.0,0.0,,2,63
34898,female,28.9,G,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,16.0,3.0,855.0,1.0,1.0,0.0,0.0,,2,143
34899,female,27.5,A,Non_Verified,bisexual,Submisive,Nobody,0.0,730.0,855.0,0.0,0.0,0.0,0.0,,2,0
3490,male,46.1,N,Non_Verified,bisexual,Dominant,Nobody,0.0,2063.0,2188.0,0.0,0.0,0.0,0.0,,2,0
34901,male,33.0,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,8.0,855.0,0.0,0.0,0.0,0.0,,2,0
34903,male,23.7,A,Verified,Heterosexual,Switch,Men_and_Women,150.0,58.0,855.0,0.0,0.0,0.0,0.0,,2,0
34905,male,38.0,L,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15.0,3.0,854.0,0.0,1.0,0.0,0.0,38881,2,137
34906,female,29.4,C,Non_Verified,bisexual,Submisive,Nobody,15.0,683.0,854.0,0.0,0.0,0.0,0.0,,2,0
3491,male,54.5,A,Non_Verified,bisexual,Switch,Nobody,0.0,1676.0,2188.0,0.0,1.0,0.0,0.0,,2,0
34910,male,45.2,B,Non_Verified,Heterosexual,Dominant,Nobody,0.0,729.0,854.0,0.0,0.0,0.0,0.0,,2,0
34912,male,54.9,H,Non_Verified,Heterosexual,Dominant,Women,0.0,680.0,854.0,0.0,1.0,0.0,0.0,,2,0
34913,male,41.8,M,Non_Verified,Heterosexual,Dominant,Nobody,0.0,1.0,854.0,0.0,2.0,0.0,0.0,,2,0
34914,male,29.1,K,Non_Verified,Heterosexual,Dominant,Nobody,22.0,1.0,854.0,10.0,0.0,2.0,0.0,"42753,36557,4464,33233,6848,32371",2,102
34918,male,37.6,C,Non_Verified,Heterosexual,Dominant,Nobody,0.0,460.0,854.0,0.0,0.0,0.0,0.0,20332,2,0
3492,male,56.2,K,Non_Verified,Heterosexual,Submisive,Nobody,0.0,2063.0,2188.0,0.0,0.0,0.0,0.0,,2,0
34920,male,39.4,H,Non_Verified,bicurious,Switch,Nobody,0.0,729.0,854.0,0.0,0.0,0.0,0.0,,2,0
34921,male,27.3,K,Non_Verified,Heterosexual,Switch,Nobody,0.0,597.0,853.0,0.0,0.0,0.0,0.0,,2,0
34925,male,39.4,N,Non_Verified,Heterosexual,Dominant,Nobody,0.0,727.0,853.0,0.0,0.0,0.0,0.0,,2,0
34926,male,23.2,L,Non_Verified,Heterosexual,Submisive,Nobody,0.0,728.0,853.0,0.0,0.0,0.0,0.0,,2,0
3493,female,25.8,S,Non_Verified,bisexual,Switch,Nobody,0.0,2042.0,2188.0,0.0,0.0,0.0,0.0,,2,0
34930,female,20.7,L,Non_Verified,bicurious,Switch,Nobody,1.0,512.0,853.0,4.0,0.0,0.0,0.0,"11989,11459,19248,23883",2,69
34931,female,42.0,K,Non_Verified,bicurious,Submisive,Nobody,23.0,673.0,853.0,12.0,0.0,1.0,1.0,21240,2,0
34932,female,49.9,B,Non_Verified,Heterosexual,Submisive,Nobody,0.0,727.0,853.0,0.0,0.0,0.0,0.0,,2,0
34933,male,22.1,A,Non_Verified,Heterosexual,Submisive,Nobody,0.0,728.0,853.0,0.0,0.0,0.0,0.0,,2,0
34934,female,34.2,C,Non_Verified,bicurious,Submisive,Nobody,0.0,687.0,853.0,0.0,0.0,0.0,0.0,,2,0
34935,male,32.4,A,Non_Verified,Homosexual,Dominant,Nobody,0.0,728.0,853.0,0.0,0.0,0.0,0.0,,2,0
34936,male,28.1,B,Non_Verified,Heterosexual,Dominant,Nobody,0.0,14.0,853.0,0.0,0.0,0.0,0.0,,2,0
34937,female,20.6,O,Non_Verified,Heterosexual,Submisive,Nobody,0.0,728.0,853.0,0.0,0.0,0.0,0.0,,2,0
34938,male,23.5,A,Non_Verified,bicurious,Submisive,Nobody,0.0,728.0,853.0,0.0,0.0,0.0,0.0,,2,0
3494,male,39.9,S,Non_Verified,Heterosexual,Submisive,Nobody,15.0,2063.0,2188.0,0.0,0.0,0.0,0.0,,2,0
