	User_ID	Gender	Age	Location	Verification	Sexual_orientation	Sexual_polarity	Looking_for	Points_Rank	Last_login	Days_of_membership	Number_of_Comments_in_public_forum	Number_of_advertisments_posted	Number_of_offline_meetings_attended	Profile_pictures	Friends_ID_list	Risk	Time_spent_chatting
18690	3805	male	36.6	L	Non_Verified	Heterosexual	Dominant	Women		1.0	2137 days	0.0	0.0	0.0	0.0		2	837
18691	38050	male	26.0	A	Non_Verified	Heterosexual	Dominant	Women	0.0	1.0	685 days	0.0	1.0	0.0	0.0		2	0
18692	38051	male	46.4	O	Non_Verified	Heterosexual	Dominant	Women	0.0	187.0	685 days	0.0	0.0	0.0	0.0		2	7
18693	38052	male	45.8	A	Non_Verified	Heterosexual	Dominant	Nobody	15.0	104.0	685 days	0.0	0.0	0.0	0.0		2	0
18694	38053	male	36.1	A	Non_Verified	Homosexual	Switch	Men	0.0	427.0	685 days	0.0	0.0	0.0	0.0		2	0
18695	38054	male	36.0	D	Non_Verified	bisexual	Switch	Nobody	0.0	505.0	685 days	0.0	0.0	0.0	0.0		2	0
18696	38056	female	26.3	G	Non_Verified	Heterosexual	Submisive	Nobody	0.0	558.0	685 days	0.0	0.0	0.0	0.0		2	0
18697	38058	male	36.3	G	Non_Verified	Heterosexual	Submisive	Women	0.0	508.0	685 days	0.0	1.0	0.0	0.0		2	0
18698	3806	male	36.9	S	Non_Verified	Homosexual	Submisive	Nobody	15.0	2012.0	2137 days	0.0	0.0	0.0	0.0		2	0
18699	38061	male	33.9	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	560.0	685 days	0.0	0.0	0.0	0.0		2	0
18700	38064	female	25.4	D	Non_Verified	Heterosexual	Submisive	Nobody	0.0	560.0	685 days	0.0	0.0	0.0	0.0		2	0
18701	38065	male	38.7	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	559.0	684 days	0.0	0.0	0.0	0.0		2	0
18702	38066	male	34.5	M	Non_Verified	Homosexual	Submisive	Nobody	0.0	559.0	684 days	0.0	0.0	0.0	0.0		2	0
18703	38068	male	24.8	L	Verified	bicurious	Submisive	Women	90.0	176.0	684 days	0.0	1.0	0.0	0.0		2	0
18704	3807	male	58.5	A	Non_Verified	bisexual	Dominant	Nobody	0.0	2009.0	2136 days	0.0	0.0	0.0	0.0		2	0
18705	38070	male	43.7	K	Non_Verified	Heterosexual	Submisive	Nobody	0.0	550.0	684 days	0.0	0.0	0.0	0.0		2	0
18706	38075	female	28.4	L	Non_Verified	Heterosexual	Switch	Nobody	0.0	326.0	684 days	0.0	0.0	0.0	0.0	13686	2	0
18707	38077	male	26.0	A	Non_Verified	bicurious	Switch		0.0	14.0	684 days	0.0	1.0	0.0	0.0		2	0
18708	38078	female	31.4	N	Non_Verified	Heterosexual	Dominant	Nobody	0.0	552.0	684 days	0.0	0.0	0.0	0.0		2	0
18709	38079	male	25.3	A	Non_Verified	bicurious	Switch	Nobody	0.0	447.0	684 days	0.0	1.0	0.0	0.0		2	0
18710	3808	male	46.7	K	Non_Verified	Heterosexual	Dominant	Nobody	15.0	43.0	2136 days	0.0	0.0	0.0	0.0		2	0
18711	38080	female	37.7	M	Non_Verified	bicurious	Switch	Men	0.0	21.0	684 days	0.0	0.0	0.0	0.0	14278	2	0
18712	38081	male	35.2	A	Non_Verified	Heterosexual	Dominant	Nobody_but_maybe	15.0	533.0	684 days	0.0	0.0	0.0	0.0	29379,22951	2	794
18713	38082	female	41.2	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	13.0	684 days	0.0	0.0	0.0	0.0		2	0
18714	38085	female	34.0	A	Non_Verified	bisexual	Submisive	Nobody	0.0	38.0	684 days	0.0	0.0	0.0	0.0		2	0
18715	38086	female	21.8	L	Non_Verified	Heterosexual	Switch	Nobody	0.0	536.0	684 days	0.0	0.0	0.0	0.0		2	0
18716	38087	male	30.0	A	Verified	bicurious	Switch	Men_and_Women	78.0	33.0	684 days	5.0	1.0	0.0	2.0	38116	2	304
18717	38088	female	24.1	B	Non_Verified	Homosexual	Switch	Women	0.0	556.0	684 days	0.0	0.0	0.0	0.0		2	0
18718	38089	female	34.2	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	539.0	684 days	0.0	0.0	0.0	0.0		2	0
18719	3809	male	31.5	G	Non_Verified	Heterosexual	Dominant	Nobody	0.0	2002.0	2136 days	0.0	0.0	0.0	0.0		2	0
18720	38090	male	45.9	B	Non_Verified	Heterosexual	Dominant	Nobody	0.0	421.0	683 days	0.0	0.0	0.0	0.0		2	0
18721	38091	male	31.8	M	Non_Verified	Heterosexual	Switch	Nobody	27.0	11.0	683 days	13.0	1.0	0.0	0.0		2	71
18722	38093	female	43.6	B	Non_Verified	bisexual	Dominant	Men_and_Women	15.0	365.0	683 days	0.0	0.0	0.0	0.0	38328	2	0
18723	38095	female	40.6	M	Non_Verified	bisexual	Submisive		0.0	472.0	683 days	0.0	0.0	0.0	0.0		2	0
18724	38096	male	38.0	M	Non_Verified	bicurious	Submisive	Nobody	15.0	558.0	683 days	0.0	0.0	0.0	0.0		2	0
18725	38098	male	32.9	J	Non_Verified	bicurious	Submisive	Men	30.0	530.0	683 days	0.0	0.0	0.0	0.0		2	0
18726	3810	male	31.2	B	Non_Verified	Heterosexual	Switch	Nobody	0.0	2011.0	2136 days	0.0	0.0	0.0	0.0		2	0
18727	38100	female	26.6	G	Non_Verified	bicurious	Submisive	Nobody	30.0	145.0	683 days	0.0	0.0	0.0	0.0		2	0
18728	38101	male	39.5	A	Non_Verified	Heterosexual	Dominant	Women	0.0	494.0	683 days	0.0	2.0	0.0	0.0		2	0
18729	38102	male	39.7	L	Non_Verified	Heterosexual	Submisive	Nobody	0.0	557.0	683 days	0.0	0.0	0.0	0.0		2	0
18730	38103	male	51.3	B	Non_Verified	bisexual	Submisive		0.0	527.0	683 days	0.0	0.0	0.0	0.0		2	2
18731	38105	female	25.9	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	531.0	683 days	0.0	0.0	0.0	0.0		2	0
18732	38107	male	26.7	A	Non_Verified	Heterosexual	Switch		0.0	534.0	683 days	0.0	0.0	0.0	0.0		2	0
18733	38108	male	27.9	N	Non_Verified	bicurious	Submisive	Nobody	0.0	548.0	683 days	0.0	0.0	0.0	0.0		2	0
18734	38109	male	45.3	A	Non_Verified	bisexual	Dominant	Nobody	0.0	555.0	682 days	0.0	0.0	0.0	0.0		2	0
18735	3811	male	38.5	A	Non_Verified	Heterosexual	Dominant	Women	50.0	125.0	2136 days	0.0	0.0	0.0	0.0		2	0
18736	38110	female	20.8	A	Non_Verified	bicurious	Submisive	Nobody	15.0	557.0	682 days	0.0	0.0	0.0	0.0		2	0
18737	38113	male	22.5	B	Non_Verified	bisexual	Switch	Men_and_Women	0.0	486.0	682 days	0.0	1.0	0.0	0.0		2	0
18738	38114	male	33.1	A	Non_Verified	Heterosexual	Submisive	Women	0.0	25.0	682 days	0.0	0.0	0.0	0.0		2	0
18739	38115	male	37.0	A	Non_Verified	bicurious	Switch	Men_and_Women	22.0	436.0	682 days	8.0	0.0	0.0	0.0		2	0
18740	38116	female	21.6	K	Verified	Heterosexual	Dominant	Nobody	107.0	33.0	682 days	5.0	0.0	2.0	3.0	2460,38087,31621,6848,13082,21721,6284	2	2
18741	38118	male	38.0	C	Non_Verified	Heterosexual	Dominant	Nobody	15.0	395.0	682 days	0.0	0.0	0.0	0.0		2	0
18742	38119	male	33.2	B	Non_Verified	Heterosexual	Switch	Nobody	0.0	364.0	682 days	0.0	0.0	0.0	0.0		2	0
18743	3812	male	29.9	A	Non_Verified	Heterosexual	Dominant	Nobody	15.0	507.0	2136 days	0.0	0.0	0.0	0.0		2	0
18744	38120	female	23.3	F	Non_Verified	bisexual	Dominant	Nobody_but_maybe	0.0	48.0	682 days	0.0	0.0	0.0	0.0	32513,45677,18504	2	4266
18745	38121	male	31.3	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	556.0	682 days	0.0	0.0	0.0	0.0		2	0
18746	38122	female	22.4	B	Non_Verified	Heterosexual	Submisive	Nobody	29.0	197.0	682 days	7.0	0.0	0.0	2.0	28248,5973	2	0
18747	38123	male	28.8	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	557.0	682 days	0.0	0.0	0.0	0.0		2	0
18748	38124	male	32.8	H	Non_Verified	Heterosexual	Switch	Nobody	0.0	540.0	681 days	0.0	0.0	0.0	0.0		2	0
18749	38125	male	25.5	A	Non_Verified	Heterosexual	Switch	Nobody_but_maybe	20.0	1.0	681 days	30.0	0.0	0.0	0.0	42031	2	1017
18750	38129	male	25.9	A	Non_Verified	Heterosexual	Submisive	Women	0.0	556.0	681 days	0.0	0.0	0.0	0.0		2	0
18751	3813	male	46.5	G	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1927.0	2136 days	0.0	0.0	0.0	0.0		2	0
18752	38130	male	52.2	C	Non_Verified	bicurious	Dominant	Women	15.0	1.0	681 days	0.0	1.0	0.0	0.0		2	0
18753	38132	male	40.1	L	Verified	Heterosexual	Dominant	Women	50.0	124.0	680 days	0.0	1.0	0.0	0.0		2	0
18754	38133	male	31.3	A	Non_Verified	bicurious	Submisive	Nobody	0.0	3.0	680 days	0.0	1.0	0.0	0.0		2	0
18755	38135	male	40.2	A	Non_Verified	Heterosexual	Dominant	Nobody	15.0	11.0	680 days	0.0	0.0	0.0	0.0	17014	2	979
18756	38137	male	46.4	A	Non_Verified	bisexual	Submisive	Nobody	0.0	467.0	680 days	0.0	0.0	0.0	0.0		2	1
18757	38138	male	27.7	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	553.0	680 days	0.0	0.0	0.0	0.0		2	0
18758	38139	male	31.1	B	Non_Verified	bicurious	Dominant	Nobody	0.0	538.0	680 days	0.0	0.0	0.0	0.0		2	0
18759	3814	male	47.8	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1914.0	2136 days	0.0	1.0	0.0	0.0		2	0
18760	38140	male	42.7	G	Non_Verified	bisexual	Dominant	Nobody	0.0	324.0	680 days	0.0	0.0	0.0	0.0		2	0
18761	38141	female	31.5	L	Non_Verified	Heterosexual	Submisive	Women	0.0	555.0	680 days	0.0	0.0	0.0	0.0		2	0
18762	38142	male	26.6	F	Non_Verified	Heterosexual	Dominant	Women	0.0	116.0	680 days	0.0	0.0	0.0	0.0		2	0
18763	38143	male	52.8	F	Non_Verified	Heterosexual	Dominant	Nobody	0.0	5.0	680 days	0.0	0.0	0.0	0.0		2	24
18764	38145	male	29.0	K	Non_Verified	bisexual	Submisive	Nobody	0.0	554.0	680 days	0.0	0.0	0.0	0.0		2	0
18765	3815	male	39.7	G	Non_Verified	Heterosexual	Dominant	Women	70.0	52.0	2136 days	0.0	0.0	0.0	1.0		2	9
18766	38150	male	45.2	K	Non_Verified	Heterosexual	Switch	Nobody	0.0	525.0	679 days	0.0	0.0	1.0	0.0	37990	2	0
18767	38153	male	36.5	A	Non_Verified	Heterosexual	Dominant	Nobody		5.0	679 days	0.0	0.0	0.0	0.0		2	0
18768	38155	male	38.7	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	541.0	679 days	0.0	0.0	0.0	0.0		2	0
18769	38157	female	23.5	B	Non_Verified	Heterosexual	Dominant	Men	0.0	97.0	679 days	0.0	0.0	0.0	0.0		2	0
18770	38158	male	36.0	J	Non_Verified	Heterosexual	Submisive	Nobody	15.0	1.0	679 days	0.0	0.0	0.0	0.0		2	0
18771	38159	male	39.0	L	Non_Verified	Heterosexual	Dominant	Nobody	0.0	394.0	679 days	0.0	0.0	0.0	0.0		2	0
18772	3816	male	47.3	F	Non_Verified	bisexual	Switch	Nobody	0.0	2010.0	2135 days	0.0	0.0	0.0	0.0		2	0
18773	38161	female	35.0	L	Non_Verified	Heterosexual	Submisive	Nobody_but_maybe	15.0	199.0	679 days	1.0	0.0	0.0	0.0		2	1
18774	38162	male	39.3	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	554.0	679 days	0.0	0.0	0.0	0.0		2	0
18775	38163	female	39.3	G	Non_Verified	bicurious	Submisive	Nobody	0.0	18.0	679 days	0.0	0.0	0.0	0.0		2	0
18776	38165	male	38.7	K	Non_Verified	Heterosexual	Submisive	Women	2.0	504.0	679 days	6.0	1.0	0.0	0.0		2	0
18777	38166	male	40.9	L	Non_Verified	Heterosexual	Switch	Nobody_but_maybe	62.0	60.0	679 days	3.0	1.0	0.0	6.0	35800	2	0
18778	38168	female	28.9	F	Non_Verified	Heterosexual	Switch	Men	0.0	51.0	679 days	0.0	1.0	0.0	0.0		2	0
18779	38169	male	32.8	A	Non_Verified	Heterosexual	Switch	Nobody	249.0	1.0	678 days	242.0	0.0	1.0	0.0	35121,31540,42259,31698,22639,18247,13351,18996,39505,19248	2	24301
18780	3817	female	42.0	A	Non_Verified	bisexual	Submisive	Nobody	0.0	2008.0	2135 days	0.0	0.0	0.0	0.0		2	0
18781	38172	male	29.3	J	Non_Verified	Heterosexual	Switch	Women	102.0	1.0	678 days	7.0	1.0	2.0	18.0	38183,24055,6982,43133,42882,31883,40083,19621,38584,28195,22639,19618,3140,42617,18996,26333,40259	2	3649
18782	38173	male	34.5	M	Non_Verified	bisexual	Switch	Nobody	0.0	553.0	678 days	0.0	0.0	0.0	0.0		2	0
18783	38174	male	46.9	L	Non_Verified	bicurious	Submisive	Nobody	54.0	5.0	678 days	99.0	1.0	0.0	0.0	38217	2	1
18784	38175	male	39.6	L	Non_Verified	Heterosexual	Submisive	Women	0.0	548.0	678 days	0.0	0.0	0.0	0.0		2	0
18785	38180	male	37.5	A	Non_Verified	Heterosexual	Submisive	Nobody	15.0	553.0	678 days	0.0	0.0	0.0	0.0		2	0
18786	38182	male	24.6	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	541.0	678 days	0.0	0.0	0.0	0.0		2	0
18787	38183	female	28.6	J	Non_Verified	bicurious	Submisive	Men_and_Women	156.0	1.0	678 days	2.0	0.0	1.0	33.0	24055,6982,43133,24074,42882,31883,40083,4690,28195,22639,3140,45230,38172,18996,26333,16957	2	5020
18788	38184	female	19.9	F	Non_Verified	bisexual	Submisive		0.0	553.0	678 days	0.0	0.0	0.0	0.0		2	0
18789	38186	female	26.7	B	Non_Verified	Heterosexual	Submisive	Nobody	0.0	14.0	677 days	0.0	1.0	0.0	0.0		2	0
18790	38188	male	47.5	F	Verified	Heterosexual	Switch	Nobody	168.0	12.0	677 days	16.0	0.0	1.0	2.0	29506	2	8
18791	3819	male	38.7	F	Non_Verified	bisexual	Submisive	Nobody	0.0	2010.0	2135 days	0.0	0.0	0.0	0.0		2	0
18792	38190	female	45.7	L	Non_Verified	Heterosexual	Dominant	Nobody	0.0	552.0	677 days	0.0	0.0	0.0	0.0		2	0
18793	38191	male	30.2	L	Non_Verified	Heterosexual	Dominant	Nobody	0.0	552.0	677 days	0.0	0.0	0.0	0.0		2	0
18794	38192	male	50.3	M	Non_Verified	Heterosexual	Dominant	Nobody	0.0	510.0	677 days	0.0	0.0	0.0	0.0		2	17
18795	38193	female	25.4	G	Non_Verified	bicurious	Submisive	Men	15.0	552.0	677 days	0.0	0.0	0.0	0.0	3537	2	0
18796	38197	male	37.1	C	Non_Verified	Heterosexual	Dominant	Nobody	0.0	552.0	677 days	0.0	0.0	0.0	0.0		2	0
18797	38200	female	33.7	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	536.0	677 days	0.0	0.0	0.0	0.0		2	0
18798	38201	female	28.4	M	Non_Verified	bisexual	Switch	Nobody	59.0	3.0	677 days	10.0	0.0	0.0	4.0	30606,8696,4676,4166,21437,36823,19437,4821,41905,3538,154,40619	2	377
18799	38202	male	27.0	L	Non_Verified	Heterosexual	Dominant	Nobody	0.0	484.0	677 days	0.0	0.0	0.0	0.0		2	0
18800	38204	male	37.5	H	Non_Verified	Heterosexual	Dominant	Nobody	0.0	512.0	677 days	0.0	0.0	0.0	0.0		2	0
18801	38206	male	27.2	L	Non_Verified	Heterosexual	Switch	Nobody	0.0	551.0	676 days	0.0	0.0	0.0	0.0		2	0
18802	38208	male	25.4	N	Non_Verified	Heterosexual	Dominant	Nobody	20.0	550.0	676 days	0.0	0.0	0.0	4.0		2	0
18803	38209	male	40.1	H	Non_Verified	bisexual	Submisive	Nobody	15.0	281.0	676 days	0.0	0.0	0.0	0.0		2	0
18804	3821	male	36.4	A	Non_Verified	Homosexual	Submisive	Nobody	15.0	2005.0	2134 days	0.0	0.0	0.0	0.0		2	0
18805	38210	male	34.4	B	Non_Verified	Heterosexual	Dominant	Women	10.0	318.0	676 days	0.0	0.0	0.0	2.0		2	0
18806	38213	male	28.3	D	Non_Verified	Heterosexual	Dominant	Nobody	45.0	379.0	676 days	0.0	0.0	0.0	9.0		2	191
18807	38214	male	37.9	M	Non_Verified	Heterosexual	Dominant	Nobody	0.0	551.0	676 days	0.0	0.0	0.0	0.0		2	0
18808	38215	male	30.3	A	Non_Verified	Heterosexual	Switch	Women	0.0	207.0	676 days	0.0	0.0	0.0	0.0		2	0
18809	38216	female	24.1	C	Non_Verified	Heterosexual	Submisive	Men	0.0	551.0	676 days	0.0	0.0	0.0	0.0		2	0
18810	38217	female	41.9	L	Non_Verified	Heterosexual	Dominant	Nobody	17.0	45.0	676 days	23.0	1.0	0.0	0.0	38174	2	0
18811	38218	female	31.5	B	Non_Verified	Heterosexual	Switch	Nobody	0.0	532.0	676 days	0.0	0.0	0.0	0.0		2	0
18812	3822	male	38.9	L	Non_Verified	Heterosexual	Switch	Women	15.0	88.0	2134 days	0.0	1.0	0.0	0.0		2	0
18813	38220	male	32.1	A	Non_Verified	Homosexual	Submisive	Nobody_but_maybe	20.0	22.0	676 days	0.0	0.0	0.0	1.0		2	0
18814	38221	male	21.7	B	Non_Verified	bisexual	Switch	Nobody	0.0	549.0	676 days	0.0	0.0	0.0	0.0		2	0
18815	38222	female	32.3	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	365.0	676 days	0.0	0.0	0.0	0.0		2	0
18816	38223	male	32.5	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	450.0	676 days	0.0	0.0	0.0	0.0		2	0
18817	38224	female	31.4	A	Non_Verified	Heterosexual	Submisive	Nobody_but_maybe	1.0	1.0	675 days	2.0	0.0	0.0	0.0		2	0
18818	38225	male	37.2	M	Non_Verified	Heterosexual	Submisive	Nobody	0.0	550.0	675 days	0.0	0.0	0.0	0.0		2	0
18819	38226	female	56.9	A	Non_Verified	bicurious	Submisive	Nobody	0.0	124.0	675 days	0.0	0.0	0.0	0.0		2	0
18820	38228	male	35.0	H	Non_Verified	Heterosexual	Dominant	Nobody	0.0	10.0	675 days	0.0	0.0	0.0	0.0		2	0
18821	3823	male	35.4	B	Non_Verified	Homosexual	Submisive	Nobody	15.0	2003.0	2134 days	0.0	1.0	0.0	0.0		2	0
18822	38230	male	41.6	A	Non_Verified	Heterosexual	Dominant	Nobody_but_maybe	30.0	157.0	675 days	0.0	0.0	0.0	3.0		2	1
18823	38231	male	36.6	H	Non_Verified	Heterosexual	Submisive	Nobody	0.0	550.0	675 days	0.0	0.0	0.0	0.0		2	0
18824	38232	male	62.2	A	Non_Verified	bisexual	Submisive	Nobody	0.0	124.0	675 days	0.0	1.0	0.0	0.0		2	1
18825	38233	male	32.2	O	Non_Verified	Heterosexual	Submisive	Nobody	0.0	365.0	675 days	0.0	0.0	0.0	0.0		2	0
18826	38234	female	26.1	C	Non_Verified	Heterosexual	Submisive	Nobody	0.0	274.0	675 days	0.0	0.0	0.0	0.0		2	0
18827	38235	male	33.0	B	Non_Verified	Heterosexual	Submisive	Women	0.0	382.0	675 days	0.0	0.0	0.0	0.0		2	0
18828	38237	female	46.4	A	Non_Verified	Heterosexual	Submisive		15.0	6.0	675 days	0.0	1.0	0.0	0.0		2	0
18829	38239	female	36.1	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	550.0	675 days	0.0	0.0	0.0	0.0		2	0
18830	3824	male	29.2	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	2009.0	2134 days	0.0	0.0	0.0	0.0		2	0
18831	38240	male	29.5	G	Non_Verified	bicurious	Submisive	Nobody	0.0	550.0	675 days	0.0	0.0	0.0	0.0		2	0
18832	38241	female	43.7	M	Non_Verified	bicurious	Submisive	Nobody	0.0	550.0	675 days	0.0	0.0	0.0	0.0		2	0
18833	38242	female	24.7	O	Non_Verified	bicurious	Submisive	Men	0.0	236.0	675 days	0.0	0.0	0.0	0.0		2	0
18834	38245	female	53.2	N	Non_Verified	Heterosexual	Submisive	Nobody	0.0	198.0	675 days	0.0	0.0	0.0	0.0		2	0
18835	38246	male	32.4	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	525.0	675 days	0.0	0.0	0.0	0.0		2	0
18836	38248	male	32.5	H	Non_Verified	Heterosexual	Switch	Women	0.0	281.0	675 days	0.0	0.0	0.0	0.0		2	17
18837	38249	male	26.7	B	Non_Verified	bicurious	Submisive		0.0	115.0	675 days	0.0	0.0	0.0	0.0		2	0
18838	3825	male	52.8	L	Non_Verified	bisexual	Dominant	Nobody	0.0	2005.0	2134 days	0.0	0.0	0.0	0.0		2	0
18839	38250	male	31.3	D	Non_Verified	Heterosexual	Submisive	Nobody	0.0	549.0	674 days	0.0	0.0	0.0	0.0		2	0
18840	38251	male	32.2	B	Non_Verified	Heterosexual	Switch	Nobody_but_maybe	0.0	304.0	674 days	0.0	0.0	0.0	0.0		2	0
18841	38252	male	27.5	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	544.0	674 days	0.0	0.0	0.0	0.0		2	0
18842	38253	female	41.6	F	Non_Verified	bisexual	Submisive	Women	0.0	169.0	674 days	0.0	0.0	0.0	0.0		2	0
18843	38254	female	25.6	B	Non_Verified	bicurious	Submisive	Nobody	0.0	549.0	674 days	0.0	0.0	0.0	0.0		2	0
18844	38256	male	41.1	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	515.0	674 days	0.0	0.0	0.0	0.0		2	1
18845	38258	female	34.5	C	Non_Verified	bisexual	Switch	Nobody	0.0	40.0	674 days	0.0	0.0	0.0	0.0		2	0
18846	38259	male	31.5	A	Non_Verified	Heterosexual	Switch	Women	0.0	538.0	674 days	0.0	0.0	0.0	0.0		2	1
18847	3826	female	25.2	F	Non_Verified	bisexual	Submisive	Nobody	0.0	1461.0	2134 days	0.0	0.0	0.0	0.0		2	0
18848	38260	male	37.0	A	Non_Verified	bicurious	Submisive	Nobody	15.0	57.0	674 days	0.0	0.0	0.0	0.0		2	0
18849	38261	female	24.6	N	Non_Verified	Heterosexual	Submisive	Nobody	0.0	549.0	674 days	0.0	0.0	0.0	0.0		2	0
18850	38262	male	33.1	B	Non_Verified	bisexual	Submisive	Nobody	0.0	549.0	674 days	0.0	0.0	0.0	0.0		2	0
18851	38263	male	38.9	L	Non_Verified	Heterosexual	Dominant	Women	27.0	1.0	674 days	15.0	1.0	0.0	0.0	6429,7792,48204	2	90
18852	38263	male	38.9	L	Non_Verified	Heterosexual	Dominant	Women	27.0	1.0	674 days	15.0	1.0	0.0	0.0	6429,7792,48204	2	90
18853	38267	male	25.8	B	Non_Verified	Heterosexual	Submisive	Women	2.0	487.0	674 days	4.0	0.0	0.0	0.0		2	0
18854	38269	male	43.7	L	Verified	Heterosexual	Dominant	Men_and_Women	258.0	3.0	674 days	26.0	0.0	3.0	0.0	6982	2	0
18855	3827	male	39.9	A	Non_Verified	Heterosexual	Submisive	Nobody	0.0	2008.0	2133 days	0.0	0.0	0.0	0.0		2	0
18856	38270	male	44.3	H	Non_Verified	Heterosexual	Switch	Nobody	0.0	138.0	673 days	0.0	0.0	0.0	0.0		2	0
18857	38272	male	32.7	H	Non_Verified	Heterosexual	Submisive	Nobody	0.0	548.0	673 days	0.0	0.0	0.0	0.0		2	0
18858	38273	male	25.8	B	Non_Verified	Heterosexual	Switch	Nobody	0.0	548.0	673 days	0.0	0.0	0.0	0.0		2	0
18859	38274	male	19.9	M	Non_Verified	Heterosexual	Switch	Nobody	0.0	548.0	673 days	0.0	0.0	0.0	0.0		2	0
18860	38276	male	49.5	E	Non_Verified	bicurious	Switch	Women	0.0	30.0	673 days	0.0	1.0	0.0	0.0		2	0
18861	38277	male	34.2	B	Non_Verified	Heterosexual	Switch	Nobody	0.0	545.0	673 days	0.0	0.0	0.0	0.0		2	0
18862	38278	male	22.3	B	Non_Verified	Heterosexual	Submisive	Women	0.0	517.0	673 days	0.0	0.0	0.0	0.0		2	0
18863	38279	male	45.3	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	176.0	673 days	0.0	0.0	0.0	0.0		2	0
18864	3828	male	48.9	A	Non_Verified	bisexual	Submisive	Nobody	15.0	1985.0	2133 days	0.0	1.0	0.0	0.0		2	0
18865	38280	female	23.2	H	Non_Verified	Heterosexual	Switch	Nobody	0.0	516.0	673 days	0.0	0.0	0.0	0.0		2	0
18866	38282	male	38.1	J	Non_Verified	Heterosexual	Switch	Women	0.0	8.0	673 days	0.0	0.0	0.0	0.0		2	17
18867	38283	male	21.6	C	Non_Verified	Heterosexual	Submisive	Nobody	0.0	542.0	673 days	0.0	0.0	0.0	0.0		2	0
18868	38284	female	33.1	N	Non_Verified	bicurious	Submisive	Nobody	0.0	145.0	673 days	0.0	0.0	0.0	0.0		2	0
18869	38285	female	27.5	H	Non_Verified	bisexual	Submisive	Nobody	0.0	548.0	673 days	0.0	0.0	0.0	0.0		2	0
18870	38286	male	39.9	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	526.0	673 days	0.0	0.0	0.0	0.0		2	0
18871	38287	female	34.1	G	Non_Verified	bicurious	Switch	Men	0.0	540.0	673 days	0.0	1.0	0.0	0.0		2	0
18872	38288	female	23.8	A	Non_Verified	bicurious	Switch	Nobody	0.0	545.0	673 days	0.0	0.0	0.0	0.0		2	0
18873	3829	male	45.1	E	Non_Verified	Heterosexual	Switch	Women	15.0	4.0	2133 days	0.0	0.0	0.0	0.0		2	337
18874	38292	female	22.2	B	Non_Verified	Heterosexual	Submisive	Nobody	0.0	531.0	673 days	0.0	0.0	0.0	0.0		2	0
18875	38293	male	42.0	G	Non_Verified	Heterosexual	Switch	Nobody	0.0	176.0	672 days	0.0	0.0	0.0	0.0		2	0
18876	38294	male	34.5	A	Non_Verified	Heterosexual	Dominant	Nobody	0.0	1.0	672 days	0.0	0.0	0.0	0.0		2	0
18877	38295	male	39.4	C	Non_Verified	bicurious	Switch	Nobody	0.0	539.0	672 days	0.0	0.0	0.0	0.0		2	0
18878	38296	male	32.2	B	Non_Verified	Heterosexual	Submisive	Women	0.0	13.0	672 days	0.0	0.0	0.0	0.0		2	0
18879	38297	male	19.8	A	Non_Verified	bicurious	Submisive	Nobody	0.0	547.0	672 days	0.0	0.0	0.0	0.0		2	0
18880	38298	female	23.4	K	Non_Verified	Heterosexual	Submisive	Nobody	39.0	1.0	672 days	11.0	0.0	0.0	0.0		2	0
18881	38301	male	22.9	B	Non_Verified	Heterosexual	Dominant	Nobody	0.0	547.0	672 days	0.0	0.0	0.0	0.0		2	0
18882	38302	female	37.8	M	Non_Verified	bicurious	Submisive	Nobody_but_maybe	0.0	111.0	672 days	3.0	0.0	0.0	0.0		2	14
18883	38304	female	32.0	A	Non_Verified	bicurious	Submisive	Nobody	0.0	547.0	672 days	0.0	0.0	0.0	0.0		2	0
18884	38305	male	25.6	B	Non_Verified	Heterosexual	Switch	Nobody	0.0	32.0	672 days	0.0	1.0	0.0	0.0	28350	2	161
18885	38307	male	45.9	A	Non_Verified	Heterosexual	Switch	Nobody	0.0	547.0	672 days	0.0	0.0	0.0	0.0		2	0
18886	38308	male	23.2	B	Non_Verified	bisexual	Dominant	Women	0.0	530.0	672 days	0.0	0.0	0.0	0.0		2	0
